run_id,paper_uid,virtual_poster_id,title,first_author,first_author_affiliation_raw,korean_affiliation_included,affiliation_location,primary_affiliation_category,classification_confidence,classification_basis,classification_evidence_url,has_foreign_coaffiliation,foreign_institution_korean_person_status,foreign_identity_evidence_url,official_ecva_record_url,official_programme_data_url,prior_dataset_status,reaudit_diff_status,record_scope
eccv2026-reaudit-2026-09-10,d148c06273c73ec0461b6f82575ef353,5220,TaxoMIL: Taxonomy-Constrained Learning for Hierarchical Whole Slide Image Analysis,Chaeyeon Lee,Korea University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5220,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,b62973ddb1a4d7a0ea30a1052012af19,5678,DiffGI: Differentiable Geometry Images for High-Fidelity Thin-Shell 3D Generation,Eungjune Shim,CLO Virtual Fashion Inc.,true,Republic_of_Korea_organisation,KOREAN_COMPANY,organisation_country_verified_site_unstated,ECVA affiliation maps to a Korea-based company; linked organisation source verifies the entity.,https://clovirtualfashion.com/,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5678,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,1d033f2517f2915cbb88cf0a4ceb2611,5791,TanGO: Training-Free 3D Editing via Tangent-Space Guidance and Optimization,Siwoo Lim,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5791,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,7bec7e63a493e2d61891b1e4051ef75a,4474,InSpace: Structure-Aware 3D Indoor Scene Generation from a Single 360° Image,Gwanhyeong Koo,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4474,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,4eb0194ddf4d6c7a72dca4fd3149e92e,4586,StAR: Segment Anything Reasoner,Seokju Yun,KAIST AI,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4586,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,5a0b8489ce264d4ff8dac4cce46ff8a0,4274,SubSplat: High-Resolution Pixel-aligned 3DGS via Sub-pixel Gaussian Reparameterization,Jiun Lee,Aimfuture,true,Republic_of_Korea_organisation,KOREAN_COMPANY,organisation_country_verified_site_unstated,ECVA affiliation maps to a Korea-based company; linked organisation source verifies the entity.,https://aimfuture.ai/en/,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4274,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,e0a0a422a9069a4cb2b91211a451da4b,4909,FreqOrtho-SR: Frequency-Guided Orthogonal Expert Learning for Real-World Image Super-Resolution,Minh Son Hoang,Korea Advanced Institute of Science & Technology,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4909,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,f629ed9325990b10543ab5946c1362fb,4728,Visual Prompt Discovery via Semantic Exploration,Jaechang Kim,POSTECH,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4728,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,3bf29f38421bc1764e6f1d1545479f93,4699,Accurate Zero-shot Quantization via Hierarchical Teacher-Assistant Distillation,Wonjin Cho,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4699,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,29f3a1e25bd95e7d181c7c3e12fd9321,5647,Diffusion Integrated Gradients: Controllable Path Generation for Flexible Feature Attribution,Soyeon Kim,"Korea Advanced Institute of Science and Technology (KAIST), INEEJI Corp.",true,Republic_of_Korea,KOREAN_COMPANY_AND_ACADEMIC,direct_affiliation_mapping,ECVA lists Korean company and Korean academic affiliations for the first author.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5647,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,3f1656d9668dffcf8119e3ecff873558,4255,Infinite-Homography as Robust Conditioning for Camera-Controlled Video Generation,Min-Jung Kim,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4255,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,c344336196d5ec19bd54fd14befdde87,4432,C3ASD: Multi-Level Consistency-Driven Representation Learning for Robust Active Speaker Detection,Jin Hong,Chung-Ang University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4432,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,8612c55d2969d1f587bf1c5aaaa32964,4758,DIVA: Instruction-Aware Vision Token Pruning via Dual-Probe Attention Discrepancy,Hyunwoo Kim,Yonsei University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4758,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,770148201c79c84e752d0b31aebdabc7,5853,Token-level Response-visual Attention Guidance for Multimodal LLMs Knowledge Distillation,Jaehyun Jang,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5853,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,5c6287be4de9ff5afeaec72d54436fcf,4370,SegPAR: Class-Centric Decision-Based Sparse Attack for Semantic Segmentation,Dongsu Song,Korea Aerospace University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4370,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,3b3dda5d26f6b954027854709b476c75,5368,Improving Sparse-View 3DGS Generalization via Flat Minima Optimization,Kangmin Seo,Sungkyunkwan University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5368,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,ec3ba9232ae8f48d46b4f6a5283e496f,5065,CLDefocus: Physically Grounded Compound-Lens Defocus Blur Synthesis,Yunkyu Lee,POSTECH,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5065,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,82836ca597a373e6c3cd5ae2d466161e,4341,Training-Free Task Classification for Multi-Task Model Merging,Jungyong Son,Hanyang Universty,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4341,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,324545ee1d35608f4932e6c10c5a2df4,4612,MixTTA: Low-Rank Cross-Channel Mixing for Reliable Test-Time Adaptation,Mansoo Jung,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4612,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,44151de6be734db545ec958e77b0f9df,4936,Grounding World Simulation Models in a Real-World Metropolis,Junyoung Seo,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4936,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,81baadacf39a11c56ee30acd5455fced,5074,TRiGS: Temporal Rigid-Body Motion for Scalable 4D Gaussian Splatting,Suwoong Yeom,Sogang University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5074,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,885b09b2268bb141018ce1d96fe82a7e,5644,TriNLOS: Triplane Representations for Neural Non-Line-of-Sight Imaging,Bonmu Do,Inha University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5644,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,05a4459d3d5c309f5ab86521d1d2bb69,4602,Relaxed Rigidity with Ray-based Grouping for Dynamic Gaussian Splatting,Junoh Lee,GIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4602,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,f18224a1adfb7b3dbff668c9b655a35a,4330,Rethinking Detection Calibration: A Coordinate Perspective,Juyong Lee,Chung-Ang University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4330,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,78daab4f4fce94374d8a53444c77c2c6,4309,Learning Probabilistic Prompt for Continual Learning,Hyekang Park,Yonsei university,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4309,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,3cec07e9ba5f5bb252d13f5f431e4bbb,3183,Multi-THuMBS: Multi-person Tracking of 3D Human Meshes Beyond Video Shots,Jeongwan On,UNIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/3183,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,d759175de8ea5b1d9a2660e45554894f,3398,TriMotion: Modality-Agnostic Camera Control for Video Generation,Seunghyun Shin,"AI Graduate School, Gwangju Institute of Science and Technology(GIST)",true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/3398,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,7d38b1e9bd793d3f45e0e212a729a93c,5090,WristMimic: Full-Body Humanoid Control with Wrist-Guided Manipulation,Wongyun Yu,POSTECH,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5090,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,d921c3c762b1522c475ac8fc0811bb0f,5152,Activation Quantization of Vision Encoders Needs Prefixing Registers,Seunghyeon Kim,POSTECH,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5152,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,9d3d9b8861c97e6bb5992d51d3232f8b,5287,Ego-Human Motion Prediction with 3D-Aware LLM,Yujin Bae,Korea Advanced Institute of Science & Technology,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5287,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,8d30aa96e72440759f74bd2306c1fa3d,3800,Online Versatile Incremental Learning: Towards Class and Domain-Agnostic Adaptation at Any Time,Jaeho Lee,Korea University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/3800,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,132d6c1408f2492456848667346b54b6,4352,Rank-Aware Hyperbolic Alignment for Vision–Language Dataset Distillation,Jongoh Jeong,KAIST,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4352,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,1134ac57b5b1d38b7d70c1b6feaa28cf,4355,Tiled Prompts: Overcoming Prompt Misguidance in Image and Video Super-Resolution,Bryan Sangwoo Kim,Korea Advanced Institute of Science & Technology,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4355,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,ec3183a7f107d1b8dbb90cb3c01ea7d5,5463,Why Far Looks Up: Probing Spatial Representation in Vision-Language Models,Cheolhong Min,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/5463,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,f7e4dd6300aa79c1ba9425a76dcf26f5,4866,4DGS360: 360° Gaussian Reconstruction of Dynamic Objects from a Single Video,Jae Won Jang,SEOUL NATIONAL UNIVERSITY,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4866,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
eccv2026-reaudit-2026-09-10,227e072d131ba77451d8f27ab9afdfb7,4363,Attention Misses Visual Risk: Risk-Adaptive Steering for Multimodal Safety Alignment,Jonghyun Park,Seoul National University,true,Republic_of_Korea,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,direct_affiliation_mapping,Exact ECVA affiliation mapped to a Korean higher-education or science-and-technology institution.,,false,not_applicable_first_author_has_Korean_affiliation,,https://eccv.ecva.net/virtual/2026/poster/4363,https://eccv.ecva.net/static/virtual/data/eccv-2026-orals-posters.json,present,unchanged,Korean_affiliation_selected_papers
